"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.697833022E0,7.891529560E0,2.672010660E0,-1.000806928E0
6.699834355E0,7.960963726E0,2.715107679E0,-9.720755816E-1
6.701835688E0,8.104619980E0,2.818061352E0,-9.481328130E-1
6.703837021E0,8.193208694E0,2.863552570E0,-9.385557175E-1
6.705838354E0,8.375173569E0,2.935380936E0,-9.624984860E-1
6.707839687E0,8.602629662E0,2.949746609E0,-9.936240315E-1
6.709841020E0,8.700794220E0,2.964112282E0,-1.017566800E0
6.711842353E0,8.918673515E0,2.985660791E0,-1.058269501E0
6.715840952E0,9.392740250E0,2.873129845E0,-1.173194647E0
6.717842985E0,9.517242432E0,2.842004299E0,-1.185166001E0
6.719844351E0,9.768641472E0,2.739050388E0,-1.242628574E0
6.721845684E0,9.890748978E0,2.703136206E0,-1.271359921E0
6.723847017E0,1.014214802E1,2.585816860E0,-1.314456820E0
6.725848383E0,1.026186180E1,2.499622822E0,-1.324033976E0
6.727849716E0,1.052523232E1,2.377514839E0,-1.367130876E0
6.729851049E0,1.078620815E1,2.229069948E0,-1.352765322E0
6.731852415E0,1.091310501E1,2.130904675E0,-1.350371003E0
6.733853748E0,1.119802284E1,1.922602654E0,-1.369525194E0
6.735855081E0,1.145421028E1,1.719089270E0,-1.328822494E0
6.737856447E0,1.160026169E1,1.599375606E0,-1.304879785E0
6.739857780E0,1.186602592E1,1.343188167E0,-1.261782765E0
6.741859113E0,1.213418484E1,1.067846537E0,-1.175588965E0
6.743861979E0,1.226347542E1,9.122186899E-1,-1.132491946E0
6.745863312E0,1.248853779E1,6.033572555E-1,-1.048692346E0
6.747865345E0,1.271359921E1,2.729473412E-1,-9.864411950E-1
6.749866711E0,1.279261017E1,1.077423692E-1,-8.739103079E-1
6.751868044E0,1.300570107E1,-2.059076279E-1,-7.613793612E-1
6.753869177E0,1.307992363E1,-3.854782581E-1,-7.158881426E-1
6.755870610E0,1.321639729E1,-6.919454336E-1,-6.320885420E-1
6.757871943E0,1.331695652E1,-1.007989645E0,-5.650488734E-1
6.759873276E0,1.335287094E1,-1.166011810E0,-5.363175869E-1
6.761874642E0,1.340793896E1,-1.470084786E0,-4.740664065E-1
6.763875975E0,1.343427563E1,-1.738243461E0,-4.573064744E-1
6.765877308E0,1.341272736E1,-1.860351562E0,-4.740664065E-1
6.767878674E0,1.335047626E1,-2.085413456E0,-4.884320498E-1
6.769880007E0,1.325709915E1,-2.298503876E0,-5.267404318E-1
6.771881340E0,1.317808819E1,-2.379909277E0,-5.602602959E-1
6.773882673E0,1.298894119E1,-2.506805658E0,-6.320885420E-1
6.775884006E0,1.276387882E1,-2.571451187E0,-7.134938836E-1
6.777884639E0,1.263698196E1,-2.604970932E0,-7.446194887E-1
6.779885905E0,1.235445786E1,-2.566662550E0,-8.356019258E-1
6.781887171E0,1.222037888E1,-2.552296877E0,-8.786988258E-1
6.783888471E0,1.195940304E1,-2.468497276E0,-9.385557175E-1
6.785889737E0,1.167927265E1,-2.367937803E0,-1.003201127E0
6.787898070E0,1.153801060E1,-2.300898075E0,-1.034326673E0
6.789899436E0,1.127703476E1,-2.162030220E0,-1.067846537E0
6.791900769E0,1.104718399E1,-1.996825218E0,-1.063058019E0
6.793902102E0,1.093944168E1,-1.903448462E0,-1.048692346E0
6.795904102E0,1.070959091E1,-1.762186289E0,-1.053480864E0
6.797905435E0,1.060663700E1,-1.680780888E0,-1.027143836E0
6.799906768E0,1.042467213E1,-1.508393168E0,-9.960182905E-1
6.801908134E0,1.024031353E1,-1.403045058E0,-9.457385540E-1
6.805909300E0,9.976943016E0,-1.204320192E0,-8.930644989E-1
6.807910400E0,9.802161217E0,-1.055875182E0,-8.403904438E-1
6.809911733E0,9.708784103E0,-9.912297726E-1,-7.948992252E-1
6.811912999E0,9.534002304E0,-8.547561169E-1,-7.326480746E-1
6.813914365E0,9.344854355E0,-7.039167881E-1,-6.919454336E-1
6.815915631E0,9.256266594E0,-6.488484740E-1,-6.488484740E-1
6.817916931E0,9.103033066E0,-5.123748183E-1,-5.961744189E-1
6.819918297E0,8.952193260E0,-3.591412306E-1,-5.578660369E-1
6.821919630E0,8.882759094E0,-2.992843390E-1,-5.004034638E-1
6.823920963E0,8.736708641E0,-1.628106833E-1,-4.620950520E-1
6.825922329E0,8.652909279E0,-8.140534163E-2,-4.333637357E-1
6.827923662E0,8.514040947E0,6.225114316E-2,-3.974496126E-1
6.829924995E0,8.382355690E0,2.106961906E-1,-3.591412306E-1
6.831926361E0,8.317710876E0,2.897072434E-1,-3.304099143E-1
6.833927694E0,8.219545364E0,4.285751879E-1,-3.160442710E-1
6.835929027E0,8.140534401E0,5.506832004E-1,-2.777358890E-1
6.837930393E0,8.097437859E0,6.296942830E-1,-2.705530524E-1
6.839931793E0,8.013637543E0,7.661679387E-1,-2.561874092E-1
6.841933193E0,7.958569527E0,8.810931444E-1,-2.513988614E-1
6.843934593E0,7.937020779E0,9.385557175E-1,-2.418217510E-1
6.845935993E0,7.917866707E0,1.041509509E0,-2.298503816E-1
6.849931659E0,7.884346962E0,1.161223292E0,-2.394274771E-1
6.851932992E0,7.872375488E0,1.233051538E0,-2.418217510E-1
6.853934358E0,7.877163887E0,1.249811411E0,-2.442160249E-1
6.855935058E0,7.881952763E0,1.290514112E0,-2.681587934E-1
6.857936391E0,7.889135361E0,1.297696948E0,-2.849186957E-1
6.859937757E0,7.879558563E0,1.290514112E0,-2.944957912E-1
6.861939090E0,7.905895233E0,1.288119793E0,-3.399870098E-1
6.863940423E0,7.913078308E0,1.261782765E0,-3.806896806E-1
6.865941789E0,7.948992252E0,1.249811411E0,-3.902668059E-1
6.867942689E0,7.953781128E0,1.221080184E0,-4.046324492E-1
6.869944022E0,7.960963726E0,1.166011810E0,-4.261809289E-1
6.871945455E0,7.982511997E0,1.118126392E0,-4.525179267E-1
6.873946788E0,7.996877670E0,1.048692346E0,-4.597007632E-1
6.875948121E0,8.011243820E0,1.003201127E0,-4.716721475E-1
6.877949521E0,8.035185814E0,9.337671995E-1,-4.668835998E-1
6.879950854E0,8.059128761E0,8.499675393E-1,-4.740664065E-1
6.881952187E0,8.066311836E0,8.140534163E-1,-4.764606953E-1
6.883953553E0,8.099831581E0,7.182824612E-1,-4.692778587E-1
6.885954886E0,8.130957603E0,6.344828010E-1,-4.764606953E-1
6.887956219E0,8.140534401E0,5.985686779E-1,-4.812492430E-1
6.889957585E0,8.195602417E0,5.123748183E-1,-4.644893110E-1
6.891958918E0,8.224333763E0,4.333637357E-1,-4.788549542E-1
6.893960251E0,8.248276711E0,3.950553536E-1,-4.836435020E-1
6.895961617E0,8.272219658E0,2.944957912E-1,-4.644893110E-1
6.897962950E0,8.305739403E0,2.585816681E-1,-4.764606953E-1
6.899964283E0,8.341653824E0,1.795706153E-1,-4.597007632E-1
6.901965649E0,8.363202095E0,7.901106775E-2,-4.501236677E-1
6.903969849E0,8.382355690E0,4.549122229E-2,-4.644893110E-1
6.905971182E0,8.430241585E0,-7.182824425E-3,-4.692778587E-1
6.907972548E0,8.454184532E0,-1.053480953E-1,-4.644893110E-1
6.909973881E0,8.463761330E0,-1.412622184E-1,-4.716721475E-1
6.911975214E0,8.482915878E0,-1.987248063E-1,-4.740664065E-1
6.913976547E0,8.516435623E0,-2.849186957E-1,-4.764606953E-1
6.915977880E0,8.535589218E0,-3.232271075E-1,-4.764606953E-1
6.917979213E0,8.559532166E0,-3.806896806E-1,-4.573064744E-1
6.919980546E0,8.569109917E0,-4.597007632E-1,-4.405465722E-1
6.921981879E0,8.593051910E0,-4.908263385E-1,-4.213923812E-1
6.923983245E0,8.616994858E0,-5.291347504E-1,-4.118152559E-1
6.925984578E0,8.624177933E0,-5.458946824E-1,-4.189980924E-1
6.927985911E0,8.643332481E0,-5.913859010E-1,-3.711125851E-1
6.929987277E0,8.655303001E0,-6.273000240E-1,-3.447755575E-1
6.931988610E0,8.657697678E0,-6.560313106E-1,-3.471698463E-1
6.933989943E0,8.703188896E0,-6.799740195E-1,-3.136500120E-1
6.935991576E0,8.705583572E0,-7.230709791E-1,-2.921015322E-1
6.937992909E0,8.703188896E0,-7.374366522E-1,-3.088614643E-1
6.939994242E0,8.729525566E0,-7.709565163E-1,-2.873129845E-1
6.941995608E0,8.743891716E0,-7.685621977E-1,-2.825244367E-1
6.943996941E0,8.760651588E0,-7.637736797E-1,-2.921015322E-1
6.945998274E0,8.763046265E0,-7.781392932E-1,-2.921015322E-1
6.947999640E0,8.760651588E0,-7.805336118E-1,-2.944957912E-1
6.950000973E0,8.779806137E0,-7.589851022E-1,-2.921015322E-1
6.952002306E0,8.777411461E0,-7.637736797E-1,-3.351984620E-1
6.954003672E0,8.770228386E0,-7.589851022E-1,-3.543526828E-1
6.956005005E0,8.786988258E0,-7.541965842E-1,-3.854782581E-1
6.958007038E0,8.770228386E0,-7.039167881E-1,-4.237866402E-1
6.960008104E0,8.760651588E0,-7.182824612E-1,-4.309694767E-1
6.962009437E0,8.729525566E0,-6.991282701E-1,-4.285751879E-1
6.966009269E0,8.705583572E0,-6.488484740E-1,-4.285751879E-1
6.968010602E0,8.655303001E0,-6.488484740E-1,-4.620950520E-1
6.970011935E0,8.624177933E0,-6.488484740E-1,-4.644893110E-1
6.972013301E0,8.566715240E0,-6.057515144E-1,-4.620950520E-1
6.974014634E0,8.506858826E0,-6.033572555E-1,-4.429408312E-1
6.976015967E0,8.466156006E0,-6.057515144E-1,-4.573064744E-1
6.978017333E0,8.394327164E0,-6.009629965E-1,-4.549122155E-1
6.980018666E0,8.332076073E0,-5.842030644E-1,-4.405465722E-1
6.982019999E0,8.300951004E0,-5.746259689E-1,-4.692778587E-1
6.984021332E0,8.238699913E0,-5.530774593E-1,-4.501236677E-1
6.986023798E0,8.142929077E0,-5.435003638E-1,-4.549122155E-1
6.988025131E0,8.099831581E0,-5.554717779E-1,-4.620950520E-1
6.990026464E0,8.028003693E0,-5.171633363E-1,-4.405465722E-1
6.992027797E0,7.946598053E0,-5.219519138E-1,-4.477293789E-1
6.994029163E0,7.910684109E0,-5.171633363E-1,-4.333637357E-1
6.996030229E0,7.814912796E0,-4.980091453E-1,-4.094209969E-1
6.998031562E0,7.745479107E0,-4.956148863E-1,-3.998439014E-1
7.000032928E0,7.656890869E0,-4.932205975E-1,-3.687183261E-1
7.002034261E0,7.546754360E0,-4.980091453E-1,-3.136500120E-1
7.004035594E0,7.522811413E0,-5.099805593E-1,-2.968900800E-1
7.006036960E0,7.427040577E0,-5.027977228E-1,-2.490045726E-1
7.008038293E0,7.340846539E0,-5.051919818E-1,-1.843591630E-1
7.010039559E0,7.290566921E0,-5.147690773E-1,-1.604164094E-1
7.012040925E0,7.187613010E0,-5.027977228E-1,-9.816526622E-2
7.014042258E0,7.094236374E0,-5.171633363E-1,-5.746259540E-2
7.016043591E0,6.996070862E0,-5.099805593E-1,-2.633702382E-2
7.018044257E0,6.926637173E0,-5.171633363E-1,2.394274808E-3
7.020045890E0,6.888328552E0,-5.291347504E-1,3.112557158E-2
7.022047223E0,6.797346115E0,-5.147690773E-1,7.422251999E-2
7.024048589E0,6.675238132E0,-5.267404318E-1,1.197137386E-1
7.026049922E0,6.617775440E0,-5.099805593E-1,1.316851079E-1
7.028051255E0,6.510033131E0,-5.027977228E-1,1.987248063E-1
7.030052621E0,6.387925148E0,-4.836435020E-1,2.106961906E-1
7.032053954E0,6.340039730E0,-5.004034638E-1,2.346389294E-1
7.034055287E0,6.232297421E0,-4.692778587E-1,2.561874092E-1
7.036056653E0,6.131737709E0,-4.429408312E-1,2.681587934E-1
7.038057986E0,6.081458092E0,-4.213923812E-1,2.777358890E-1
7.040059319E0,5.971321583E0,-3.878725171E-1,2.944957912E-1
7.042060685E0,5.925830364E0,-3.543526828E-1,2.777358890E-1
7.044062018E0,5.839636326E0,-3.351984620E-1,2.873129845E-1
7.046062218E0,5.719922543E0,-3.184385598E-1,2.944957912E-1
7.048063918E0,5.672037125E0,-2.968900800E-1,2.944957912E-1
7.050065251E0,5.573871613E0,-2.657645047E-1,3.112557232E-1
7.052066584E0,5.454157829E0,-2.394274771E-1,3.256213665E-1
7.054067917E0,5.387118340E0,-2.226675600E-1,3.304099143E-1
7.056069250E0,5.274587631E0,-1.747820675E-1,3.567469418E-1
7.058070583E0,5.166844845E0,-1.340793967E-1,3.854782581E-1
7.060071949E0,5.118959427E0,-9.098244458E-2,3.878725171E-1
7.062073282E0,5.016005516E0,-5.506832153E-2,4.357580245E-1
7.064074648E0,4.951360226E0,-1.197137404E-2,4.788549542E-1
7.066075914E0,4.948966026E0,4.788549617E-3,5.051919818E-1
7.068077247E0,4.896292210E0,6.225114316E-2,5.482889414E-1
7.070078680E0,4.893897533E0,8.379961550E-2,5.698373914E-1
7.072080013E0,4.901080608E0,1.149251908E-1,6.368771195E-1
7.074081346E0,4.901080608E0,1.604164094E-1,6.799740195E-1
7.076082712E0,4.948966026E0,2.130904645E-1,7.613793612E-1
7.078084045E0,4.958543301E0,2.250618339E-1,7.805336118E-1
7.080085378E0,5.016005516E0,2.537931204E-1,7.996878028E-1
7.082086678E0,5.042342663E0,2.657645047E-1,8.092648983E-1
7.084088111E0,5.111776829E0,3.040728867E-1,8.140534163E-1
7.086089444E0,5.209941864E0,3.423812985E-1,8.140534163E-1
7.088090810E0,5.260221958E0,3.328042030E-1,8.212362528E-1
7.090092143E0,5.339232922E0,3.663240373E-1,8.140534163E-1
7.092093476E0,5.396695614E0,3.639297783E-1,8.140534163E-1
7.094094842E0,5.499649048E0,3.878725171E-1,8.020820618E-1
7.096096175E0,5.628940105E0,3.878725171E-1,7.733507752E-1
7.098097508E0,5.765413761E0,3.902668059E-1,7.422251701E-1
7.100099574E0,5.842030525E0,3.926610649E-1,7.398309112E-1
7.102100907E0,5.983292580E0,4.022381604E-1,7.230709791E-1
7.104102240E0,6.064698219E0,3.974496126E-1,6.823683381E-1
7.106103606E0,6.210748672E0,3.902668059E-1,6.967339516E-1
7.108104606E0,6.392713547E0,3.854782581E-1,6.656084061E-1
7.110105939E0,6.471724987E0,3.687183261E-1,6.560313106E-1
7.112107305E0,6.644112587E0,3.399870098E-1,5.985686779E-1
7.114108638E0,6.828471661E0,3.184385598E-1,6.057515144E-1
7.116109971E0,6.914665699E0,3.136500120E-1,5.506832004E-1
7.118111337E0,7.077476501E0,2.897072434E-1,5.123748183E-1
7.120112637E0,7.158881664E0,2.849186957E-1,5.051919818E-1
7.122115570E0,7.324086666E0,2.490045726E-1,4.429408312E-1
7.124116903E0,7.479714394E0,2.202732861E-1,4.189980924E-1
7.126118303E0,7.570696831E0,1.795706153E-1,4.022381604E-1
7.128119636E0,7.707170486E0,1.436564922E-1,3.830839694E-1
7.130120969E0,7.874769688E0,8.619388938E-2,3.591412306E-1
7.132122302E0,7.956175327E0,6.464541703E-2,3.399870098E-1
7.134128568E0,8.090254784E0,3.830839694E-2,3.016786277E-1
7.136130168E0,8.214756966E0,-1.915419847E-2,2.609759569E-1
7.138131501E0,8.277008057E0,-5.027977005E-2,2.633702159E-1
7.140132867E0,8.406298637E0,-1.197137386E-1,2.657645047E-1
7.142134967E0,8.490098000E0,-1.388679445E-1,2.633702159E-1
7.144136200E0,8.588263512E0,-2.178790122E-1,2.394274771E-1
7.146137566E0,8.710371971E0,-2.992843390E-1,2.490045726E-1
7.148138899E0,8.753468513E0,-3.256213665E-1,2.418217510E-1
7.150140232E0,8.901913643E0,-4.022381604E-1,2.513988614E-1
7.152141598E0,9.007262230E0,-4.620950520E-1,2.705530524E-1
7.154143498E0,9.047964096E0,-4.932205975E-1,2.633702159E-1
7.156144831E0,9.150918007E0,-5.506832004E-1,3.040728867E-1
7.158146197E0,9.249083519E0,-6.081457734E-1,3.088614643E-1
7.160146830E0,9.287391663E0,-6.368771195E-1,3.304099143E-1
7.162148163E0,9.387951851E0,-6.919454336E-1,3.328042030E-1
7.164149529E0,9.416683197E0,-7.302538157E-1,3.375927508E-1
7.166150862E0,9.498087883E0,-7.661679387E-1,3.423812985E-1
7.168152195E0,9.545973778E0,-7.972934842E-1,3.591412306E-1
7.170153495E0,9.581888199E0,-8.140534163E-1,3.759011328E-1
7.172154828E0,9.636956215E0,-8.475732803E-1,4.094209969E-1
7.174156161E0,9.680052757E0,-8.715160489E-1,4.237866402E-1
7.176157527E0,9.692024231E0,-8.571503758E-1,4.405465722E-1
7.178158860E0,9.756669998E0,-8.571503758E-1,4.644893110E-1
7.180160193E0,9.780612946E0,-8.499675393E-1,4.908263385E-1
7.184161292E0,9.845257759E0,-7.829278708E-1,5.315290093E-1
7.186162625E0,9.862017632E0,-7.134938836E-1,5.363175869E-1
7.188163991E0,9.873989105E0,-6.799740195E-1,5.674431324E-1
7.190165324E0,9.897932053E0,-5.961744189E-1,6.105400920E-1
7.192166657E0,9.907508850E0,-5.506832004E-1,6.225114465E-1
7.196164156E0,9.938634872E0,-3.854782581E-1,7.374366522E-1
7.198165489E0,9.938634872E0,-3.256213665E-1,7.589851022E-1
7.200166755E0,9.953000069E0,-2.059076279E-1,8.116591573E-1
7.202167388E0,9.964971542E0,-1.221080124E-1,8.571503758E-1
7.204168721E0,9.976943016E0,-5.985686928E-2,8.786988258E-1
7.206170054E0,9.996097565E0,4.788549617E-2,9.098244309E-1
7.208171387E0,1.001285744E1,1.604164094E-1,9.505270720E-1
7.210173453E0,1.001764584E1,2.130904645E-1,9.768640995E-1
7.212174719E0,1.002961731E1,3.280156553E-1,9.912297726E-1
7.214175485E0,1.005116558E1,3.759011328E-1,9.888355136E-1
7.216177551E0,1.006074238E1,4.884320498E-1,9.960182905E-1
7.218178884E0,1.006553173E1,5.746259689E-1,1.005595446E0
7.220180217E0,1.006074238E1,6.129343510E-1,1.005595446E0
7.222181583E0,1.006553173E1,6.967339516E-1,1.005595446E0
7.224182583E0,1.006313705E1,7.925049663E-1,9.960182905E-1
7.226183916E0,1.006074238E1,8.116591573E-1,1.019961119E0
7.228185282E0,1.005834866E1,8.954587579E-1,1.012778282E0
7.230186682E0,1.003201103E1,9.433442950E-1,1.031932473E0
7.232188015E0,1.001285744E1,9.648927450E-1,1.015172482E0
7.234189381E0,9.986519814E0,1.019961119E0,1.051086664E0
7.236190714E0,9.933846474E0,1.060663700E0,1.055875182E0
7.238192047E0,9.917086601E0,1.065452337E0,1.053480864E0
7.240193413E0,9.878777504E0,1.118126392E0,1.029538155E0
7.242194746E0,9.866806030E0,1.115732074E0,1.041509509E0
7.244196079E0,9.816526413E0,1.120520592E0,1.029538155E0
7.246197379E0,9.759063721E0,1.142069101E0,1.017566800E0
7.248198712E0,9.727938652E0,1.120520592E0,1.010383964E0
7.250200045E0,9.672870636E0,1.120520592E0,1.012778282E0
7.252201411E0,9.632167816E0,1.110943556E0,1.003201127E0
7.254202744E0,9.608224869E0,1.094183564E0,9.840469360E-1
7.256204077E0,9.565128326E0,1.072635174E0,9.960182905E-1
7.258205443E0,9.495694160E0,1.027143836E0,9.648927450E-1
7.260206776E0,9.464568138E0,1.000806928E0,9.672870040E-1
7.262208076E0,9.390345573E0,9.624984860E-1,9.529213905E-1
7.264209376E0,9.371191978E0,9.289786220E-1,9.481328130E-1
7.266210709E0,9.301757812E0,8.595446348E-1,9.481328130E-1
7.268217375E0,9.241900444E0,7.853221297E-1,9.265843630E-1
7.270218008E0,9.201197624E0,7.494080067E-1,9.289786220E-1
7.272219074E0,9.131764412E0,6.656084061E-1,9.457385540E-1
7.274220407E0,9.074301720E0,5.746259689E-1,9.217957854E-1
7.276221040E0,9.043175697E0,5.267404318E-1,9.050358534E-1
7.278222373E0,8.976136208E0,4.357580245E-1,9.265843630E-1
7.280223739E0,8.928250313E0,3.471698463E-1,9.265843630E-1
7.282225072E0,8.887548447E0,3.016786277E-1,9.241901040E-1
7.284226672E0,8.815719604E0,2.106961906E-1,9.457385540E-1
7.286228038E0,8.748680115E0,1.053480953E-1,9.433442950E-1
7.288229638E0,8.707977295E0,6.464541703E-2,9.337671995E-1
7.290230971E0,8.650514603E0,-7.182824425E-3,9.361614585E-1
7.292232271E0,8.624177933E0,-3.830839694E-2,9.337671995E-1
7.294233604E0,8.573898315E0,-1.149251908E-1,9.337671995E-1
7.296234937E0,8.504464149E0,-1.723877788E-1,9.265843630E-1
7.298236303E0,8.487704277E0,-1.843591630E-1,9.289786220E-1
7.300237636E0,8.437424660E0,-2.418217510E-1,8.930644989E-1
7.302238969E0,8.391933441E0,-2.705530524E-1,8.906702399E-1
7.304240335E0,8.394327164E0,-2.921015322E-1,8.715160489E-1
7.306241735E0,8.353624344E0,-3.040728867E-1,8.547561169E-1
7.308243068E0,8.327287674E0,-3.112557232E-1,8.236305118E-1
7.310244434E0,8.317710876E0,-2.944957912E-1,8.140534163E-1
7.312245767E0,8.320104599E0,-2.921015322E-1,7.805336118E-1
7.314247100E0,8.310527802E0,-2.777358890E-1,7.805336118E-1
7.316248466E0,8.303344727E0,-2.394274771E-1,7.518022656E-1
7.318249799E0,8.284191132E0,-2.274561077E-1,7.110996246E-1
7.320251199E0,8.303344727E0,-1.987248063E-1,6.919454336E-1
7.322252599E0,8.308133125E0,-1.843591630E-1,6.703969240E-1
7.324253865E0,8.320104599E0,-4.788549617E-2,6.536370516E-1
7.326254898E0,8.320104599E0,-4.788549617E-2,6.536370516E-1
7.330252264E0,8.346442223E0,4.309694469E-2,6.488484740E-1
7.332253930E0,8.344047546E0,6.225114316E-2,6.464542150E-1
7.334255296E0,8.351230621E0,1.077423692E-1,6.392713785E-1
7.336256629E0,8.358413696E0,1.771763414E-1,6.225114465E-1
7.338257962E0,8.358413696E0,2.106961906E-1,5.770202279E-1
7.340259295E0,8.382355690E0,2.490045726E-1,5.435003638E-1
7.342260628E0,8.363202095E0,2.897072434E-1,5.147690773E-1
7.344262028E0,8.356019020E0,3.519583941E-1,5.004034638E-1
7.346263361E0,8.332076073E0,4.285751879E-1,4.788549542E-1
7.348264427E0,8.303344727E0,4.405465722E-1,4.716721475E-1
7.350265793E0,8.284191132E0,5.004034638E-1,4.453351200E-1
7.352267193E0,8.250671387E0,5.602602959E-1,4.189980924E-1
7.354268526E0,8.219545364E0,5.770202279E-1,3.902668059E-1
7.356269892E0,8.188420296E0,6.153286099E-1,3.543526828E-1
7.358272292E0,8.147717476E0,6.632141471E-1,3.328042030E-1
7.360273558E0,8.118986130E0,6.488484740E-1,2.992843390E-1
7.362274924E0,8.085466385E0,6.632141471E-1,2.633702159E-1
7.364275957E0,8.066311836E0,6.536370516E-1,2.298503816E-1
7.366277290E0,7.987300873E0,6.608198285E-1,1.747820675E-1
7.368278656E0,7.951386452E0,6.416656375E-1,1.173194647E-1
7.370279989E0,7.915472507E0,6.392713785E-1,8.858817071E-2
7.372281322E0,7.834067345E0,6.416656375E-1,1.436564885E-2
7.374282355E0,7.735901833E0,6.488484740E-1,-1.675992459E-2
7.376283688E0,7.661679268E0,6.273000240E-1,-5.027977005E-2
7.378285021E0,7.620976925E0,6.416656375E-1,-5.267404765E-2
7.380286387E0,7.529994488E0,6.273000240E-1,-5.267404765E-2
7.382287720E0,7.479714394E0,6.153286099E-1,-2.154847234E-2
7.384289186E0,7.393520832E0,6.009629965E-1,3.591412306E-2
7.386290852E0,7.367183685E0,5.865973234E-1,7.661679387E-2
7.388292318E0,7.307326794E0,5.722316504E-1,1.436564922E-1
7.390293651E0,7.292961121E0,5.530774593E-1,2.011190802E-1
7.392295317E0,7.280989647E0,5.315290093E-1,2.466102988E-1
7.394296650E0,7.269018173E0,5.027977228E-1,3.040728867E-1
7.396297983E0,7.316903591E0,4.692778587E-1,3.447755575E-1
7.398299349E0,7.345634937E0,4.405465722E-1,3.639297783E-1
7.400300682E0,7.450983047E0,3.998439014E-1,3.304099143E-1
7.402302015E0,7.544359684E0,3.328042030E-1,2.944957912E-1
7.404303381E0,7.616188049E0,3.136500120E-1,2.394274771E-1
7.406306447E0,7.721536160E0,2.729473412E-1,1.460507661E-1
7.408307780E0,7.862798691E0,2.250618339E-1,1.053480953E-1
7.410309113E0,7.944203854E0,2.130904645E-1,2.394274808E-3
7.412310446E0,8.099831581E0,1.819648892E-1,-7.901106775E-2
7.414311779E0,8.193208694E0,1.628106833E-1,-1.149251908E-1
7.416313112E0,8.375173569E0,1.316851079E-1,-1.867534369E-1
7.418313378E0,8.607418060E0,8.858817071E-2,-2.298503816E-1
7.420314811E0,8.719948769E0,6.703969836E-2,-2.346389294E-1
7.422319511E0,8.973741531E0,4.549122229E-2,-2.370332032E-1
7.424321144E0,9.296969414E0,3.351984918E-2,-2.178790122E-1
7.426322510E0,9.459779739E0,1.436564885E-2,-2.011190802E-1
7.428323843E0,9.852440834E0,-1.197137404E-2,-1.771763414E-1
7.430325176E0,1.029538155E1,-3.112557158E-2,-1.484450400E-1
7.432326542E0,1.057311726E1,-6.943397224E-2,-1.316851079E-1
7.434328208E0,1.115492630E1,-1.436564922E-1,-1.747820675E-1
7.436330241E0,1.172955227E1,-1.173194647E-1,-1.699935049E-1
7.438331607E0,1.197376823E1,-5.746259540E-2,-1.628106833E-1
7.440332940E0,1.248374844E1,1.675992459E-2,-2.322446555E-1
7.442334273E0,1.295302677E1,-6.943397224E-2,-3.016786277E-1
7.444335639E0,1.397298813E1,-3.519583941E-1,-4.908263385E-1
7.446336972E0,1.500252628E1,-6.201171875E-1,-6.536370516E-1
7.448338205E0,1.557236290E1,-7.637736797E-1,-6.608198285E-1
7.450339571E0,1.662344933E1,-9.984126091E-1,-6.273000240E-1
7.452340604E0,1.765059471E1,-1.343188167E0,-5.506832004E-1
7.454342237E0,1.811747742E1,-1.489238977E0,-4.501236677E-1
7.456343603E0,1.898181152E1,-1.776551962E0,-2.585816681E-1
7.458344936E0,1.937207794E1,-1.996825218E0,-1.771763414E-1
7.460346236E0,2.004486847E1,-2.063864946E0,-4.549122229E-2
7.462347536E0,2.070568848E1,-2.188367128E0,-6.464541703E-2
7.464348869E0,2.102173233E1,-2.205127001E0,-1.029538140E-1
7.468349835E0,2.236731529E1,-2.152452946E0,-2.561874092E-1
7.470351168E0,2.274561119E1,-2.114144564E0,-2.753416002E-1
7.472352501E0,2.360515594E1,-2.102173328E0,-3.423812985E-1
7.474353867E0,2.458201981E1,-2.269772530E0,-4.070267081E-1
7.476354900E0,2.503453827E1,-2.379909277E0,-4.597007632E-1
7.478356233E0,2.575042534E1,-2.583422422E0,-5.937801600E-1
7.480357566E0,2.547747803E1,-2.657644987E0,-8.188419938E-1
7.484356865E0,2.322446632E1,-2.413429022E0,-9.194015265E-1
7.486358198E0,2.235055542E1,-2.329629421E0,-8.164477348E-1
7.488359531E0,2.071047783E1,-2.157241583E0,-4.788549542E-1
7.490361064E0,1.931222153E1,-2.066259146E0,-3.591412306E-2
7.492362330E0,1.875674820E1,-2.063864946E0,1.652049571E-1
7.494363663E0,1.771523857E1,-2.083019018E0,5.674431324E-1
7.496364296E0,1.678626060E1,-2.094990492E0,8.475732803E-1
7.498365629E0,1.635289764E1,-2.099778891E0,9.481328130E-1
7.500366962E0,1.545743847E1,-2.075836182E0,1.067846537E0
7.502368328E0,1.474394417E1,-2.042316437E0,1.053480864E0
7.504369661E0,1.439677429E1,-2.027950764E0,1.012778282E0
7.506370994E0,1.377426338E1,-2.023162127E0,8.691217303E-1
7.508372327E0,1.352525806E1,-2.018373728E0,7.853221297E-1
7.510373660E0,1.307992363E1,-2.020767927E0,6.153286099E-1
7.512375626E0,1.272317600E1,-2.018373728E0,4.525179267E-1
7.514376692E0,1.258191395E1,-2.020767927E0,3.711125851E-1
7.516378025E0,1.234248638E1,-2.011190891E0,2.753416002E-1
7.518379358E0,1.216530991E1,-2.006402254E0,2.059076279E-1
