"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.248600074E0,1.024510193E1,-1.173194647E0,4.848406315E0
8.250601407E0,1.012299347E1,-1.175588965E0,4.743058205E0
8.252602740E0,9.964971542E0,-1.156434774E0,4.580247879E0
8.254604106E0,9.895537376E0,-1.146857619E0,4.441379547E0
8.256605439E0,9.703995705E0,-1.139674783E0,4.474899769E0
8.258606839E0,9.608224869E0,-1.106154919E0,4.472505569E0
8.260608205E0,9.426259995E0,-1.055875182E0,4.371945858E0
8.262609538E0,9.234718323E0,-9.912297726E-1,4.312088966E0
8.264610871E0,9.162889481E0,-9.577099085E-1,4.271386147E0
8.266612237E0,8.978530884E0,-8.930644989E-1,4.204346657E0
8.268613570E0,8.801354408E0,-7.948992252E-1,4.240260601E0
8.270614603E0,8.724737167E0,-7.422251701E-1,4.280963421E0
8.272615969E0,8.537983894E0,-6.464542150E-1,4.405465603E0
8.274617302E0,8.344047546E0,-5.818088055E-1,4.582642078E0
8.276617935E0,8.245882034E0,-5.650488734E-1,4.668835640E0
8.278619301E0,8.018425941E0,-5.147690773E-1,4.807703972E0
8.280620634E0,7.917866707E0,-5.219519138E-1,4.857983589E0
8.282621967E0,7.599428177E0,-4.525179267E-1,4.850800991E0
8.284627733E0,7.491685867E0,-4.237866402E-1,4.929811954E0
8.286629066E0,7.393520832E0,-4.070267081E-1,5.035160065E0
8.288630399E0,7.261835575E0,-3.974496126E-1,5.267404556E0
8.290631732E0,7.213950157E0,-4.405465722E-1,5.411061287E0
8.292633065E0,7.190007210E0,-4.549122155E-1,5.382329941E0
8.294633698E0,7.173247337E0,-4.668835998E-1,5.248250484E0
8.296635031E0,7.134938717E0,-5.075862408E-1,5.324867249E0
8.298636364E0,7.110996246E0,-5.411061049E-1,5.288952827E0
8.300637697E0,7.132544518E0,-6.033572555E-1,5.336838722E0
8.302640163E0,7.101418972E0,-6.416656375E-1,5.367964268E0
8.306640929E0,7.113390446E0,-7.063110471E-1,5.437397957E0
8.308642262E0,7.125361919E0,-7.374366522E-1,5.363175392E0
8.310643595E0,7.132544518E0,-8.068706393E-1,5.339232922E0
8.312644961E0,7.122967720E0,-8.954587579E-1,5.458946705E0
8.314646294E0,7.134938717E0,-9.074301720E-1,5.482889175E0
8.316647627E0,7.192401409E0,-9.481328130E-1,5.485283375E0
8.318648993E0,7.173247337E0,-9.265843630E-1,5.411061287E0
8.320650326E0,7.175641537E0,-9.098244309E-1,5.336838722E0
8.322651659E0,7.079870701E0,-9.313728809E-1,5.449369431E0
8.324653025E0,6.996070862E0,-9.217957854E-1,5.545140266E0
8.326654658E0,6.972128391E0,-9.026415944E-1,5.590631485E0
8.328655991E0,6.972128391E0,-9.098244309E-1,5.616968632E0
8.330657657E0,6.967339516E0,-8.906702399E-1,5.662459850E0
8.332658990E0,6.890722752E0,-8.667274714E-1,5.628940105E0
8.334660323E0,6.811711788E0,-8.499675393E-1,5.626545906E0
8.336661689E0,6.773403645E0,-8.523618579E-1,5.604997158E0
8.338663022E0,6.687209606E0,-8.547561169E-1,5.566689014E0
8.340664355E0,6.636929989E0,-9.002473354E-1,5.667248249E0
8.342665721E0,6.617775440E0,-8.763045669E-1,5.624151707E0
8.346663987E0,6.572284222E0,-9.194015265E-1,5.626545906E0
8.348665353E0,6.562707424E0,-9.098244309E-1,5.602602959E0
8.350666753E0,6.536370277E0,-9.289786220E-1,5.621757030E0
8.352668086E0,6.533976078E0,-9.074301720E-1,5.636122704E0
8.354669452E0,6.500456333E0,-8.930644989E-1,5.631334305E0
8.356670785E0,6.421444893E0,-9.385557175E-1,5.796539307E0
8.358672118E0,6.371165276E0,-9.457385540E-1,5.952167034E0
8.360673484E0,6.301731110E0,-9.840469360E-1,6.172440529E0
8.362673684E0,6.249057293E0,-1.039115310E0,6.320885658E0
8.364675017E0,6.241874218E0,-1.065452337E0,6.301731110E0
8.366676350E0,6.301731110E0,-1.070240855E0,6.253845692E0
8.368677683E0,6.301731110E0,-1.060663700E0,6.201171875E0
8.370679016E0,6.256239891E0,-1.070240855E0,6.153286457E0
8.372680349E0,6.239480019E0,-1.103760719E0,6.213143349E0
8.374681682E0,6.189200401E0,-1.132491946E0,6.294548512E0
8.376683048E0,6.172440529E0,-1.175588965E0,6.500456333E0
8.378684381E0,6.179623127E0,-1.235445857E0,6.632141113E0
8.380685714E0,6.174834728E0,-1.259388566E0,6.711152077E0
8.382687080E0,6.179623127E0,-1.326428294E0,6.835654736E0
8.384688413E0,6.148497581E0,-1.374313712E0,6.897905827E0
8.386689446E0,6.160469055E0,-1.405439258E0,6.864386082E0
8.388690812E0,6.083852291E0,-1.460507631E0,6.933819771E0
8.390692145E0,6.047938347E0,-1.465296149E0,6.936213970E0
8.392693478E0,6.040755272E0,-1.431776285E0,6.976916790E0
8.394694844E0,5.973715782E0,-1.398256540E0,7.010436535E0
8.396696177E0,5.956955910E0,-1.355159521E0,6.893116951E0
8.398697510E0,5.913858891E0,-1.338399649E0,6.828471661E0
8.400698876E0,5.774991035E0,-1.304879785E0,6.763826370E0
8.402700209E0,5.717528343E0,-1.268965602E0,6.603409767E0
8.404701542E0,5.676825523E0,-1.266571403E0,6.629746914E0
8.406702908E0,5.588237286E0,-1.285725594E0,6.794951916E0
8.408704241E0,5.530774593E0,-1.304879785E0,6.871568680E0
8.410705507E0,5.437397957E0,-1.324033976E0,7.055927753E0
8.412706873E0,5.367964268E0,-1.326428294E0,7.142121792E0
8.414708206E0,5.348809719E0,-1.340793848E0,7.163670063E0
8.416709539E0,5.310501575E0,-1.362342358E0,7.158881664E0
8.418710905E0,5.229096413E0,-1.410227895E0,7.163670063E0
8.420712771E0,5.231490612E0,-1.434170604E0,7.146910191E0
8.422714104E0,5.169239521E0,-1.458113313E0,7.094236374E0
8.424715470E0,5.145296574E0,-1.467690468E0,7.051139355E0
8.426716803E0,5.162056446E0,-1.462901950E0,7.089447498E0
8.428718136E0,5.116565228E0,-1.436564922E0,7.156487465E0
8.430719502E0,5.075862408E0,-1.448536277E0,7.161275864E0
8.432720835E0,5.059102535E0,-1.465296149E0,7.163670063E0
8.434722335E0,5.075862408E0,-1.460507631E0,7.218738556E0
8.436723668E0,5.092622280E0,-1.431776285E0,7.269018173E0
8.438725001E0,5.166844845E0,-1.426987767E0,7.527599812E0
8.440726334E0,5.099805355E0,-1.383890867E0,7.745479107E0
8.442727367E0,5.083045483E0,-1.381496549E0,7.810124397E0
8.444728967E0,5.071074009E0,-1.398256540E0,7.893924236E0
8.446730000E0,5.085439682E0,-1.407833576E0,7.898712635E0
8.448731333E0,5.095016956E0,-1.412622094E0,7.927443981E0
8.450732666E0,5.135719299E0,-1.400650740E0,8.066311836E0
8.452734032E0,5.157268047E0,-1.379102230E0,8.243488312E0
8.454735365E0,5.071074009E0,-1.338399649E0,8.492492676E0
8.456736698E0,5.083045483E0,-1.340793848E0,8.523618698E0
8.458738064E0,5.085439682E0,-1.340793848E0,8.485309601E0
8.460739397E0,5.092622280E0,-1.355159521E0,8.439818382E0
8.462741430E0,5.008822918E0,-1.345582485E0,8.504464149E0
8.464742796E0,4.948966026E0,-1.336005330E0,8.554743767E0
8.466744129E0,4.846012115E0,-1.369525194E0,8.521224022E0
8.468745462E0,4.802915096E0,-1.393467903E0,8.612206459E0
8.470746828E0,4.798126698E0,-1.395862222E0,8.628966331E0
8.472748161E0,4.850800991E0,-1.441353440E0,8.523618698E0
8.474749894E0,4.881926537E0,-1.508393168E0,8.387145042E0
8.476751260E0,4.951360226E0,-1.546701550E0,8.257853508E0
8.478752593E0,4.951360226E0,-1.577827096E0,8.248276711E0
8.480753393E0,4.963331699E0,-1.604164124E0,8.272219658E0
8.482754759E0,4.987274647E0,-1.671203852E0,8.303344727E0
8.484756092E0,5.078257084E0,-1.709512234E0,8.391933441E0
8.486757425E0,5.080651283E0,-1.723877907E0,8.593051910E0
8.488758791E0,5.006428719E0,-1.719089270E0,8.686429024E0
8.490760124E0,5.049525738E0,-1.771763325E0,8.480521202E0
8.492761457E0,5.078257084E0,-1.790917516E0,8.351230621E0
8.494762657E0,5.195576191E0,-1.843591571E0,8.286584854E0
8.496763990E0,5.111776829E0,-1.836408734E0,8.186025620E0
8.498765323E0,5.109382629E0,-1.843591571E0,7.963357925E0
8.500766689E0,5.130930901E0,-1.857957244E0,7.858009815E0
8.502768322E0,5.130930901E0,-1.855562925E0,7.855615616E0
8.504769388E0,5.133325100E0,-1.865140080E0,7.977723598E0
8.506771054E0,5.181210518E0,-1.910631299E0,8.205180168E0
8.508772387E0,5.181210518E0,-1.941756845E0,8.300951004E0
8.510773720E0,5.245856285E0,-1.968093872E0,8.382355690E0
8.512775053E0,5.250644684E0,-2.032739401E0,8.619389534E0
8.514776386E0,5.260221958E0,-2.054287672E0,8.743891716E0
8.516777752E0,5.272192955E0,-2.104567528E0,8.978530884E0
8.518779085E0,5.363175392E0,-2.094990492E0,9.031204224E0
8.520780418E0,5.480494976E0,-2.121327400E0,9.100638390E0
8.522781084E0,5.566689014E0,-2.157241583E0,9.526819229E0
8.524782417E0,5.478100777E0,-2.145270348E0,9.519637108E0
8.526783750E0,5.372752666E0,-2.085413456E0,9.387951851E0
8.528785116E0,5.396695614E0,-2.066259146E0,9.091061592E0
8.530786449E0,5.415849686E0,-2.054287672E0,9.040781975E0
8.532787782E0,5.458946705E0,-2.051893473E0,9.045570374E0
8.534788748E0,5.468523502E0,-2.068653345E0,9.059935570E0
8.536790081E0,5.490072250E0,-2.078230619E0,9.035993576E0
8.538791414E0,5.511620522E0,-2.056682110E0,8.925856590E0
8.540792780E0,5.497254848E0,-2.023162127E0,8.801354408E0
8.542794113E0,5.456552505E0,-1.994430900E0,8.727131844E0
8.544796413E0,5.375146866E0,-1.953728199E0,8.657697678E0
8.546797913E0,5.329655647E0,-1.913025618E0,8.633754730E0
8.548799246E0,5.217124939E0,-1.903448462E0,8.731920242E0
8.550800579E0,5.138113976E0,-1.881899953E0,8.846845627E0
8.552801945E0,5.133325100E0,-1.848380208E0,8.892336845E0
8.554803278E0,5.123748302E0,-1.800494671E0,8.904308319E0
8.556804611E0,5.078257084E0,-1.721483588E0,8.949799538E0
8.558805977E0,5.035160065E0,-1.685569525E0,8.983319283E0
8.560807310E0,4.968120098E0,-1.577827096E0,9.000079155E0
8.562808643E0,4.948966026E0,-1.505998850E0,9.055147171E0
8.564810009E0,4.922628880E0,-1.474873304E0,9.083878517E0
8.566811342E0,4.872349262E0,-1.398256540E0,9.126976013E0
8.568812675E0,4.857983589E0,-1.324033976E0,9.098244667E0
8.570814108E0,4.822069645E0,-1.288119793E0,9.162889481E0
8.572815441E0,4.786155224E0,-1.245022893E0,9.268238068E0
8.574816774E0,4.759818554E0,-1.228263021E0,9.347249031E0
8.576818107E0,4.704750061E0,-1.233051538E0,9.500482559E0
8.578819507E0,4.666441441E0,-1.218685865E0,9.684841156E0
8.580820840E0,4.673624516E0,-1.199531674E0,9.744698524E0
8.582822173E0,4.680807114E0,-1.182771802E0,9.783006668E0
8.584823506E0,4.647287369E0,-1.173194647E0,9.857229233E0
8.586824872E0,4.630527496E0,-1.173194647E0,9.893143654E0
8.588826205E0,4.592218876E0,-1.230657220E0,1.000088596E1
8.590827538E0,4.553910732E0,-1.280937076E0,1.008229160E1
8.592828904E0,4.563488007E0,-1.295302629E0,1.009426212E1
8.594830237E0,4.553910732E0,-1.379102230E0,1.005595398E1
8.596831570E0,4.541939259E0,-1.431776285E0,1.003919411E1
8.598832936E0,4.582642078E0,-1.508393168E0,9.988914490E0
8.600834069E0,4.563488007E0,-1.625712633E0,9.964971542E0
8.602835402E0,4.570670605E0,-1.671203852E0,9.938634872E0
8.604835802E0,4.529967785E0,-1.759791970E0,9.914691925E0
8.606837002E0,4.501236439E0,-1.834014535E0,9.957788467E0
8.608838335E0,4.501236439E0,-1.867534399E0,9.981731415E0
8.610839701E0,4.479688168E0,-1.915419817E0,1.006792545E1
8.612841034E0,4.436591148E0,-1.972882390E0,1.017327404E1
8.614842367E0,4.383917332E0,-1.996825218E0,1.021158218E1
8.616843733E0,4.328848839E0,-2.056682110E0,1.028101635E1
8.618845066E0,4.151672363E0,-2.097384691E0,1.029538155E1
8.620846399E0,4.079844475E0,-2.126116037E0,1.030495834E1
8.622847765E0,3.974496126E0,-2.159635782E0,1.026186180E1
8.624849098E0,3.931399345E0,-2.176395893E0,1.024270725E1
8.626850431E0,3.895485163E0,-2.176395893E0,1.015411949E1
8.628851797E0,3.871542454E0,-2.185972929E0,1.002961731E1
8.630853063E0,3.811685562E0,-2.185972929E0,9.986519814E0
8.632854396E0,3.718308687E0,-2.214704275E0,9.890748978E0
8.634855762E0,3.706337452E0,-2.241041183E0,9.845257759E0
8.636857095E0,3.689577579E0,-2.264983892E0,9.833286285E0
8.638858361E0,3.694365978E0,-2.281744003E0,9.883566856E0
8.640859727E0,3.557892323E0,-2.181184292E0,9.799766541E0
8.642861060E0,3.349590540E0,-2.152452946E0,9.866806030E0
8.644862393E0,3.313676357E0,-2.128510237E0,9.876383781E0
8.646863726E0,3.356773376E0,-2.135693073E0,9.953000069E0
8.648864759E0,3.514795303E0,-2.195549965E0,1.012538815E1
8.650866092E0,3.699154615E0,-2.181184292E0,1.021876526E1
8.652867425E0,3.689577579E0,-2.154847383E0,1.021876526E1
8.654868758E0,3.498035431E0,-2.176395893E0,1.033847904E1
8.656870124E0,3.351984739E0,-2.193155766E0,1.049171257E1
8.658871457E0,3.347196102E0,-2.221887112E0,1.059227180E1
8.660874057E0,3.366350412E0,-2.260195494E0,1.067128277E1
8.662875423E0,3.361561775E0,-2.334417820E0,1.076705360E1
8.664876456E0,3.395081758E0,-2.348783493E0,1.078620815E1
8.666877789E0,3.500429869E0,-2.396669149E0,1.085803604E1
8.668879155E0,3.591412306E0,-2.442160368E0,1.085324764E1
8.670880488E0,3.682394743E0,-2.466103077E0,1.090113354E1
8.672881821E0,3.730280161E0,-2.518777132E0,1.097056675E1
8.674883187E0,3.790137053E0,-2.513988495E0,1.098493290E1
8.676884520E0,3.761405706E0,-2.466103077E0,1.092507553E1
8.678885853E0,3.790137053E0,-2.375120640E0,1.076705360E1
8.680887219E0,3.845205307E0,-2.334417820E0,1.068804264E1
8.682888552E0,4.029564381E0,-2.214704275E0,1.041509533E1
8.684891052E0,4.106181145E0,-2.150058746E0,1.027622795E1
8.686892418E0,4.043930054E0,-2.154847383E0,1.018285084E1
8.688893751E0,3.895485163E0,-2.109356165E0,9.979337692E0
8.690895084E0,3.833234072E0,-2.066259146E0,9.694418907E0
8.692896450E0,3.845205307E0,-2.049499273E0,9.519637108E0
8.694897783E0,3.883513689E0,-1.977671027E0,9.174860954E0
8.696899116E0,3.888302326E0,-1.924996972E0,9.031204224E0
8.698900482E0,3.787742853E0,-1.834014535E0,8.633754730E0
8.700901815E0,3.742251635E0,-1.812466025E0,8.320104599E0
8.702903148E0,3.589017868E0,-1.814860344E0,8.073494911E0
8.704904514E0,3.464515686E0,-1.783734679E0,7.994483471E0
8.706905847E0,3.198751211E0,-1.757397652E0,7.891529560E0
8.708907480E0,3.047911882E0,-1.738243461E0,7.881952763E0
8.710908846E0,2.683982134E0,-1.723877907E0,7.951386452E0
8.712910179E0,2.293715239E0,-1.723877907E0,8.193208694E0
8.714911512E0,2.102173328E0,-1.707117915E0,8.312922478E0
8.716912845E0,1.743032098E0,-1.687963724E0,8.552350044E0
8.718914178E0,1.575432777E0,-1.678386688E0,8.660092354E0
8.720914444E0,1.283331275E0,-1.709512234E0,8.916279793E0
8.722915777E0,1.079817891E0,-1.731060743E0,9.117398262E0
8.724917410E0,1.003201127E0,-1.764580488E0,9.261054993E0
8.726918776E0,8.164477348E-1,-1.877111435E0,9.557945251E0
8.728920176E0,7.015225291E-1,-1.963305354E0,9.756669998E0
8.730921509E0,6.464542150E-1,-1.996825218E0,9.845257759E0
8.732923442E0,5.602602959E-1,-2.073441982E0,1.006074238E1
8.734924775E0,4.860377908E-1,-2.109356165E0,1.026665020E1
8.736926108E0,4.692778587E-1,-2.128510237E0,1.035763264E1
8.738927474E0,3.806896806E-1,-2.106961727E0,1.062579155E1
8.740928807E0,3.184385598E-1,-2.104567528E0,1.075747681E1
8.742930140E0,3.040728867E-1,-2.092596292E0,1.102324104E1
8.744930340E0,2.944957912E-1,-2.075836182E0,1.135604572E1
8.746931673E0,3.208328187E-1,-2.063864946E0,1.148773098E1
8.748938006E0,3.639297783E-1,-2.044710636E0,1.180616951E1
8.750939372E0,4.453351200E-1,-2.004008055E0,1.212939644E1
8.752940705E0,4.932205975E-1,-1.980065227E0,1.226108170E1
8.754942038E0,5.746259689E-1,-1.913025618E0,1.249811459E1
8.756943404E0,6.129343510E-1,-1.874717116E0,1.264416504E1
8.758944737E0,6.225114465E-1,-1.865140080E0,1.271838760E1
8.760946070E0,7.326480746E-1,-1.857957244E0,1.282134151E1
8.762947436E0,8.763045669E-1,-1.841197371E0,1.289795876E1
8.764948769E0,9.768640995E-1,-1.834014535E0,1.291950703E1
8.766952702E0,1.170800328E0,-1.812466025E0,1.290274715E1
8.768954068E0,1.266571403E0,-1.795706153E0,1.286443901E1
8.770955401E0,1.592192769E0,-1.860351562E0,1.281894779E1
8.772956734E0,1.948939681E0,-1.867534399E0,1.269923401E1
8.774958100E0,2.042316437E0,-1.855562925E0,1.257712555E1
8.776959433E0,2.133298874E0,-1.865140080E0,1.215094471E1
8.778960733E0,2.224281311E0,-1.869928598E0,1.149970150E1
8.780962033E0,2.257801056E0,-1.889082789E0,1.109267521E1
8.782963299E0,2.305686712E0,-1.862745762E0,1.020679379E1
8.784964599E0,2.315263748E0,-1.814860344E0,9.371191978E0
8.786965865E0,2.293715239E0,-1.776551962E0,8.971347809E0
8.788967065E0,2.293715239E0,-1.726272106E0,8.217150688E0
8.790968365E0,2.360754967E0,-1.680780888E0,7.915472507E0
8.792969065E0,2.540325642E0,-1.661626697E0,7.427040577E0
8.794970331E0,2.818061352E0,-1.656838179E0,7.087053299E0
8.796971631E0,2.918621063E0,-1.656838179E0,6.948185444E0
8.798972897E0,3.052700281E0,-1.683175206E0,6.763826370E0
8.800974163E0,3.124528646E0,-1.726272106E0,6.670449734E0
8.802975463E0,3.146077156E0,-1.719089270E0,6.651295185E0
8.804976729E0,3.153259993E0,-1.747820616E0,6.715940952E0
8.806977995E0,3.122134447E0,-1.807677507E0,6.854808807E0
8.810975561E0,2.918621063E0,-1.805283189E0,7.087053299E0
8.812976827E0,2.743839025E0,-1.812466025E0,7.228315830E0
8.814980893E0,2.636096478E0,-1.769369125E0,7.304932594E0
8.816982226E0,2.432583094E0,-1.661626697E0,7.405491829E0
8.818983559E0,2.317657948E0,-1.613741279E0,7.501263142E0
8.820984925E0,2.047105074E0,-1.491633177E0,7.585062504E0
8.822986258E0,1.855562925E0,-1.290514112E0,7.755055904E0
8.824987591E0,1.819648862E0,-1.237840056E0,7.855615616E0
8.828987690E0,1.242628574E0,-1.077423692E0,8.303344727E0
8.830988690E0,1.039115310E0,-1.039115310E0,8.442213058E0
8.832989723E0,6.057515144E-1,-1.031932473E0,8.755863190E0
8.834991056E0,2.130904645E-1,-1.063058019E0,9.115004539E0
8.836992389E0,5.746259540E-2,-1.098972082E0,9.308940887E0
8.838994189E0,-2.418217510E-1,-1.166011810E0,9.646533012E0
8.840995589E0,-3.830839694E-1,-1.189954638E0,9.763853073E0
8.842996989E0,-6.081457734E-1,-1.213897347E0,9.957788467E0
8.844998389E0,-8.523618579E-1,-1.233051538E0,1.018045616E1
8.846999789E0,-9.648927450E-1,-1.256994247E0,1.027383327E1
8.849001189E0,-1.122914910E0,-1.259388566E0,1.045579815E1
8.851002589E0,-1.273754239E0,-1.230657220E0,1.061382008E1
8.853003989E0,-1.381496549E0,-1.233051538E0,1.069761944E1
8.855005122E0,-1.537124395E0,-1.189954638E0,1.085085297E1
8.857006522E0,-1.656838179E0,-1.185166001E0,1.096817303E1
8.859008188E0,-1.704723716E0,-1.187560320E0,1.101126957E1
8.861009588E0,-1.750214934E0,-1.161223292E0,1.108070374E1
8.863010988E0,-1.735849261E0,-1.106154919E0,1.108788681E1
8.865012388E0,-1.735849261E0,-1.089395046E0,1.107591534E1
8.867013821E0,-1.719089270E0,-1.036720991E0,1.101126957E1
8.869015221E0,-1.707117915E0,-1.027143836E0,1.097774982E1
8.871016621E0,-1.678386688E0,-1.017566800E0,1.086282444E1
8.873018054E0,-1.654443860E0,-9.936240315E-1,1.073592854E1
8.877018020E0,-1.582615614E0,-9.337671995E-1,1.055635738E1
8.879019386E0,-1.501210332E0,-8.930644989E-1,1.045340347E1
8.881020719E0,-1.436564922E0,-8.595446348E-1,1.039354706E1
8.883022052E0,-1.295302629E0,-8.140534163E-1,1.028819847E1
8.885023418E0,-1.113337755E0,-7.805336118E-1,1.014454269E1
8.887024751E0,-1.017566800E0,-7.613793612E-1,1.008947372E1
8.889026084E0,-7.996878028E-1,-7.446194887E-1,9.972154617E0
8.891027784E0,-7.039167881E-1,-7.206767201E-1,9.890748978E0
8.893029450E0,-4.812492430E-1,-6.680026650E-1,9.775823593E0
8.895030783E0,-2.777358890E-1,-6.320885420E-1,9.720755577E0
8.897031816E0,-1.604164094E-1,-6.249057055E-1,9.670475960E0
8.899032716E0,4.309694469E-2,-6.296942830E-1,9.569916725E0
8.901034049E0,2.394274771E-1,-6.225114465E-1,9.464568138E0
8.903041315E0,3.375927508E-1,-6.201171875E-1,9.416683197E0
8.905042648E0,5.315290093E-1,-6.368771195E-1,9.332882881E0
8.907043981E0,6.847625971E-1,-6.392713785E-1,9.232323647E0
8.909045347E0,7.685621977E-1,-6.656084061E-1,9.205986977E0
8.911046680E0,9.194015265E-1,-6.703969240E-1,9.146129608E0
8.913048013E0,1.019961119E0,-6.895511150E-1,9.143735886E0
8.915049646E0,1.089395046E0,-6.967339516E-1,9.117398262E0
8.917050979E0,1.170800328E0,-7.134938836E-1,9.103033066E0
8.919052045E0,1.206714511E0,-6.895511150E-1,9.103033066E0
8.921053411E0,1.278542757E0,-6.775797606E-1,9.091061592E0
8.923054744E0,1.357553840E0,-6.440598965E-1,9.081484795E0
8.925056077E0,1.371919513E0,-6.273000240E-1,9.091061592E0
8.927057410E0,1.376708031E0,-5.818088055E-1,9.091061592E0
8.929058743E0,1.388679385E0,-5.698373914E-1,9.079090118E0
8.931060076E0,1.364736676E0,-5.626545548E-1,9.057541847E0
8.933062109E0,1.300091267E0,-5.291347504E-1,9.028810501E0
8.935063442E0,1.240234375E0,-4.740664065E-1,8.992896080E0
8.937064775E0,1.189954638E0,-4.620950520E-1,9.002472878E0
8.939066108E0,1.101366401E0,-4.381522834E-1,8.973741531E0
8.941067441E0,1.046298146E0,-4.309694767E-1,8.968953133E0
8.943068807E0,7.925049663E-1,-3.950553536E-1,8.921068192E0
8.945070140E0,7.015225291E-1,-3.926610649E-1,8.889942169E0
8.947071473E0,6.225114465E-1,-3.806896806E-1,8.877970695E0
8.949072839E0,4.525179267E-1,-3.663240373E-1,8.846845627E0
8.951074172E0,3.256213665E-1,-3.782954216E-1,8.815719604E0
8.953075505E0,2.513988614E-1,-3.735068738E-1,8.818114281E0
8.955076871E0,6.225114316E-2,-3.328042030E-1,8.820508003E0
8.957078537E0,-1.388679445E-1,-2.849186957E-1,8.849239349E0
8.959079903E0,-2.418217510E-1,-2.609759569E-1,8.849239349E0
8.961081269E0,-4.429408312E-1,-1.795706153E-1,8.875576973E0
8.965078035E0,-7.206767201E-1,-9.098244458E-2,8.959376335E0
8.967079401E0,-9.050358534E-1,-4.070267081E-2,8.988107681E0
8.969080734E0,-9.840469360E-1,-4.788549617E-3,9.002472878E0
8.971082067E0,-1.177983165E0,4.549122229E-2,9.038387299E0
8.973083433E0,-1.343188167E0,7.901106775E-2,9.057541847E0
8.975084766E0,-1.424593568E0,1.173194647E-1,9.088666916E0
8.977086099E0,-1.623318315E0,1.939362586E-1,9.158101082E0
8.979087365E0,-1.786128998E0,2.490045726E-1,9.215563774E0
8.981088698E0,-1.855562925E0,2.585816681E-1,9.251478195E0
8.983090031E0,-1.965699673E0,2.801301479E-1,9.299363136E0
8.985091397E0,-2.073441982E0,3.040728867E-1,9.380768776E0
8.987092730E0,-2.118933201E0,3.136500120E-1,9.416683197E0
8.989093996E0,-2.176395893E0,3.280156553E-1,9.493299484E0
8.991095362E0,-2.241041183E0,3.447755575E-1,9.534002304E0
8.993095995E0,-2.296109438E0,3.328042030E-1,9.593858719E0
8.995097328E0,-2.372726440E0,3.304099143E-1,9.651321411E0
8.997099394E0,-2.418217659E0,3.375927508E-1,9.684841156E0
8.999100727E0,-2.523565531E0,3.447755575E-1,9.751881599E0
9.001102060E0,-2.652856588E0,3.663240373E-1,9.780612946E0
9.003103393E0,-2.739050388E0,3.711125851E-1,9.873989105E0
9.005104726E0,-2.762993097E0,3.830839694E-1,9.907508850E0
9.007106059E0,-2.846792698E0,4.118152559E-1,9.933846474E0
9.009107392E0,-2.868341208E0,4.166038036E-1,9.933846474E0
9.011108725E0,-2.935380936E0,4.261809289E-1,9.926663399E0
9.013110091E0,-2.995237827E0,4.309694767E-1,9.933846474E0
9.015111424E0,-3.067065954E0,4.357580245E-1,1.001764584E1
9.017112757E0,-3.088614464E0,4.261809289E-1,1.016130257E1
9.019114123E0,-3.083826065E0,4.094209969E-1,1.023073673E1
9.021115456E0,-3.033546209E0,3.926610649E-1,1.030735302E1
9.023116789E0,-2.949746609E0,3.711125851E-1,1.035523891E1
9.025118155E0,-2.909043789E0,3.447755575E-1,1.038157558E1
9.027119488E0,-2.810878515E0,3.471698463E-1,1.036721039E1
9.029120821E0,-2.746233225E0,3.399870098E-1,1.031692982E1
9.031122187E0,-2.717501879E0,3.471698463E-1,1.031214142E1
9.033123520E0,-2.667222023E0,3.447755575E-1,1.030256462E1
9.035124853E0,-2.545114040E0,3.232271075E-1,1.030016994E1
9.037126919E0,-2.482862949E0,3.088614643E-1,1.033847904E1
9.039128352E0,-2.377514839E0,2.442160249E-1,1.039833546E1
9.041129685E0,-2.293715239E0,2.346389294E-1,1.041749001E1
9.043131051E0,-2.164424419E0,1.580221355E-1,1.045579815E1
9.045132384E0,-2.008796453E0,9.337671846E-2,1.049410629E1
9.047133717E0,-1.903448462E0,5.027977005E-2,1.049889469E1
9.049135150E0,-1.755003452E0,4.788549617E-2,1.044622135E1
9.051136483E0,-1.635289669E0,7.182824425E-3,1.040312386E1
9.053137816E0,-1.549095750E0,-4.788549617E-3,1.037678719E1
9.055139182E0,-1.417410731E0,-4.788549617E-2,1.029298782E1
9.057139815E0,-1.288119793E0,-3.351984918E-2,1.024031353E1
9.059141148E0,-1.218685865E0,-2.873129770E-2,1.020200539E1
9.061142514E0,-1.075029373E0,9.577099234E-3,1.013975334E1
9.063143847E0,-9.385557175E-1,4.549122229E-2,1.005595398E1
9.065145180E0,-8.834874034E-1,5.267404765E-2,1.001525116E1
9.067146546E0,-7.350423932E-1,9.577099234E-2,9.917086601E0
9.069147879E0,-6.871568561E-1,1.268965602E-1,9.878777504E0
9.071149212E0,-5.195576549E-1,1.795706153E-1,9.790189743E0
9.073150545E0,-3.759011328E-1,2.226675600E-1,9.751881599E0
9.075151878E0,-3.256213665E-1,2.466102988E-1,9.725543976E0
9.077153211E0,-2.083019018E-1,2.705530524E-1,9.665687561E0
9.079154544E0,-8.619388938E-2,3.040728867E-1,9.627379417E0
9.081155877E0,-1.915419847E-2,3.136500120E-1,9.598648071E0
9.083157243E0,5.746259540E-2,3.399870098E-1,9.562733650E0
9.085158343E0,1.340793967E-1,3.423812985E-1,9.560338974E0
9.087159676E0,3.687183261E-1,3.423812985E-1,9.591464996E0
