"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.442044397E1,1.535448456E1,-2.188367128E0,-6.823683381E-1
1.442244561E1,1.543110085E1,-2.205127001E0,-8.044763207E-1
1.442444697E1,1.544067860E1,-2.185972929E0,-8.356019258E-1
1.442644827E1,1.536406136E1,-2.085413456E0,-8.882759809E-1
1.442844957E1,1.525153065E1,-1.941756845E0,-8.978530765E-1
1.443045090E1,1.516773129E1,-1.860351562E0,-9.289786220E-1
1.443245224E1,1.485647488E1,-1.678386688E0,-8.930644989E-1
1.443445360E1,1.439916897E1,-1.477267504E0,-7.733507752E-1
1.443645514E1,1.415255833E1,-1.355159521E0,-6.943396926E-1
1.443845647E1,1.364736652E1,-1.118126392E0,-5.698373914E-1
1.444045780E1,1.317090607E1,-9.098244309E-1,-4.573064744E-1
1.444245914E1,1.294344997E1,-8.188419938E-1,-3.998439014E-1
1.444446047E1,1.254360580E1,-6.751855016E-1,-2.513988614E-1
1.444646184E1,1.237121773E1,-6.153286099E-1,-1.675992310E-1
1.444846317E1,1.208390522E1,-5.315290093E-1,-4.788549617E-2
1.445046450E1,1.180377483E1,-4.812492430E-1,1.053480953E-1
1.445246577E1,1.168166637E1,-4.908263385E-1,1.867534369E-1
1.445446713E1,1.143266201E1,-5.075862408E-1,2.944957912E-1
1.445646847E1,1.117408085E1,-5.267404318E-1,3.711125851E-1
1.445846983E1,1.102563572E1,-5.530774593E-1,4.046324492E-1
1.446047120E1,1.073353386E1,-5.865973234E-1,4.405465722E-1
1.446247253E1,1.042227840E1,-5.985686779E-1,4.644893110E-1
1.446447390E1,1.025707340E1,-6.129343510E-1,4.716721475E-1
1.446647523E1,9.905115128E0,-6.033572555E-1,4.716721475E-1
1.446847660E1,9.739910126E0,-5.818088055E-1,4.788549542E-1
1.447047793E1,9.361614227E0,-5.578660369E-1,4.812492430E-1
1.447247956E1,8.945011139E0,-4.884320498E-1,4.884320498E-1
1.447448086E1,8.731920242E0,-4.644893110E-1,4.932205975E-1
1.447648223E1,8.372778893E0,-3.854782581E-1,5.219519138E-1
1.447848356E1,8.016032219E0,-3.160442710E-1,5.578660369E-1
1.448048489E1,7.826884270E0,-2.609759569E-1,5.889915824E-1
1.448248623E1,7.446194649E0,-1.723877788E-1,6.057515144E-1
1.448448753E1,7.101418972E0,-1.316851079E-1,6.249057055E-1
1.448648889E1,6.917059898E0,-1.101366431E-1,6.129343510E-1
1.448849029E1,6.562707424E0,-5.746259540E-2,6.129343510E-1
1.449049166E1,6.237085819E0,-2.154847234E-2,6.033572555E-1
1.449249296E1,5.966532707E0,1.197137404E-2,5.482889414E-1
1.449449433E1,5.822876453E0,1.915419847E-2,5.530774593E-1
1.449649549E1,5.698374271E0,3.591412306E-2,5.315290093E-1
1.449849682E1,5.432609558E0,5.027977005E-2,5.267404318E-1
1.450049819E1,5.154873848E0,5.027977005E-2,5.363175869E-1
1.450250472E1,5.044736862E0,4.549122229E-2,5.554717779E-1
1.450450602E1,4.874743462E0,3.830839694E-2,5.961744189E-1
1.450650739E1,4.719115734E0,7.182824425E-3,5.985686779E-1
1.450850876E1,4.652075768E0,2.394274808E-3,6.201171875E-1
1.451051009E1,4.529967785E0,-2.154847234E-2,6.512427330E-1
1.451251135E1,4.450956821E0,-6.225114316E-2,6.368771195E-1
1.451451269E1,4.429408550E0,-8.140534163E-2,6.584255695E-1
1.451651709E1,4.357580185E0,-9.577099234E-2,6.488484740E-1
1.451851842E1,4.328848839E0,-1.101366431E-1,6.536370516E-1
1.452051972E1,4.324060440E0,-1.484450400E-1,6.392713785E-1
1.452252105E1,4.302511692E0,-1.771763414E-1,6.656084061E-1
1.452452239E1,4.302511692E0,-1.915419847E-1,6.799740195E-1
1.452652369E1,4.300117493E0,-2.322446555E-1,7.446194887E-1
1.452852502E1,4.326454639E0,-2.561874092E-1,8.236305118E-1
1.453052635E1,4.340820312E0,-2.681587934E-1,8.763045669E-1
1.453252735E1,4.369551659E0,-2.944957912E-1,9.601042271E-1
1.453452872E1,4.410254002E0,-2.849186957E-1,9.984126091E-1
1.453653002E1,4.450956821E0,-2.992843390E-1,1.027143836E0
1.453853135E1,4.491659641E0,-3.208328187E-1,1.041509509E0
1.454053268E1,4.546727657E0,-3.399870098E-1,1.053480864E0
1.454253405E1,4.585036278E0,-3.591412306E-1,1.091789365E0
1.454453538E1,4.637710094E0,-3.591412306E-1,1.127703428E0
1.454653675E1,4.666441441E0,-3.782954216E-1,1.170800328E0
1.454853808E1,4.687990189E0,-3.974496126E-1,1.211503029E0
1.455053942E1,4.719115734E0,-4.189980924E-1,1.264177084E0
1.455254082E1,4.764606953E0,-4.333637357E-1,1.340793848E0
1.455454215E1,4.786155224E0,-4.381522834E-1,1.381496549E0
1.455654348E1,4.853195190E0,-4.549122155E-1,1.424593568E0
1.455854485E1,4.881926537E0,-4.573064744E-1,1.458113313E0
1.456054615E1,4.903474808E0,-4.692778587E-1,1.517970204E0
1.456454401E1,4.946571827E0,-4.764606953E-1,1.585009933E0
1.456654535E1,4.956148624E0,-4.908263385E-1,1.601769805E0
1.456854665E1,4.999245644E0,-5.099805593E-1,1.623318315E0
1.457054801E1,5.051919937E0,-5.171633363E-1,1.656838179E0
1.457254948E1,5.095016956E0,-5.099805593E-1,1.702329397E0
1.457455081E1,5.128536701E0,-5.004034638E-1,1.743032098E0
1.457855048E1,5.241067410E0,-5.171633363E-1,1.855562925E0
1.458055184E1,5.241067410E0,-5.027977228E-1,1.869928598E0
1.458255321E1,5.279376030E0,-5.004034638E-1,1.893871427E0
1.458455458E1,5.360781193E0,-5.147690773E-1,1.944151163E0
1.458655594E1,5.401484013E0,-5.099805593E-1,1.953728199E0
1.458855727E1,5.511620522E0,-5.051919818E-1,1.977671027E0
1.459055864E1,5.571477413E0,-4.836435020E-1,2.015979290E0
1.459255997E1,5.686402798E0,-4.716721475E-1,2.102173328E0
1.459456134E1,5.839636326E0,-3.950553536E-1,2.195549965E0
1.459656270E1,5.913858891E0,-3.735068738E-1,2.236252785E0
1.459856407E1,6.093429565E0,-3.040728867E-1,2.346389294E0
1.460056544E1,6.253845692E0,-2.035133541E-1,2.451737404E0
1.460256677E1,6.328068256E0,-1.675992310E-1,2.468497276E0
1.460456814E1,6.498061657E0,-1.005595401E-1,2.535537004E0
1.460656944E1,6.617775440E0,-1.436564885E-2,2.621730804E0
1.460857074E1,6.677632332E0,3.351984918E-2,2.674404860E0
1.461057207E1,6.790163517E0,8.619388938E-2,2.681587696E0
1.461257340E1,6.907482624E0,1.197137386E-1,2.557085514E0
1.461457474E1,6.945791245E0,1.388679445E-1,2.521171331E0
1.461657607E1,7.003253937E0,1.532335877E-1,2.458920240E0
1.461857740E1,7.053533554E0,1.604164094E-1,2.430188894E0
1.462057873E1,7.158881664E0,1.747820675E-1,2.411034822E0
1.462257977E1,7.261835575E0,1.963305324E-1,2.408640385E0
1.462458113E1,7.302538395E0,2.106961906E-1,2.401457548E0
1.462658243E1,7.415069103E0,2.059076279E-1,2.411034822E0
1.462858383E1,7.513234138E0,1.843591630E-1,2.413429022E0
1.463058517E1,7.546754360E0,1.652049571E-1,2.403851986E0
1.463258650E1,7.628159523E0,1.412622184E-1,2.411034822E0
1.463458786E1,7.726325035E0,9.816526622E-2,2.406246185E0
1.463658920E1,7.795758724E0,8.619388938E-2,2.411034822E0
1.463859053E1,7.932232380E0,5.506832153E-2,2.413429022E0
1.464059190E1,7.958569527E0,4.549122229E-2,2.420611858E0
1.464259323E1,8.018425941E0,1.915419847E-2,2.463708878E0
1.464459456E1,8.162082672E0,-4.549122229E-2,2.423006058E0
1.464659593E1,8.267431259E0,-1.268965602E-1,2.389486313E0
1.464859700E1,8.533195496E0,-3.878725171E-1,2.351177931E0
1.465059830E1,8.475732803E0,-7.278595567E-1,2.619336605E0
1.465259970E1,8.267431259E0,-6.943396926E-1,2.537931204E0
1.465460100E1,8.322499275E0,-6.464542150E-1,2.162030220E0
1.465660230E1,8.461367607E0,-5.243461728E-1,1.721483588E0
1.465860366E1,8.473338127E0,-4.788549542E-1,1.553884387E0
1.466060499E1,8.509252548E0,-4.070267081E-1,1.326428294E0
1.466260629E1,8.602629662E0,-3.782954216E-1,1.304879785E0
1.466460766E1,8.674457550E0,-3.854782581E-1,1.302485466E0
1.466660903E1,8.839662552E0,-4.597007632E-1,1.415016413E0
1.466861039E1,8.909096718E0,-4.812492430E-1,1.450930476E0
1.467061176E1,9.074301720E0,-5.913859010E-1,1.474873304E0
1.467261276E1,9.241900444E0,-6.608198285E-1,1.446141958E0
1.467461409E1,9.337671280E0,-7.182824612E-1,1.441353440E0
1.467661542E1,9.529213905E0,-8.020820618E-1,1.453324795E0
1.467861672E1,9.675264359E0,-9.170072675E-1,1.482056141E0
1.468061809E1,9.751881599E0,-9.792584181E-1,1.573038578E0
1.468261939E1,9.912297249E0,-1.029538155E0,1.735849261E0
1.468462072E1,1.008468533E1,-1.024749637E0,1.714300752E0
1.468662209E1,1.015651417E1,-1.029538155E0,1.675992370E0
1.468862342E1,1.023313046E1,-1.010383964E0,1.532335877E0
1.469062472E1,1.029059315E1,-9.936240315E-1,1.460507631E0
1.469262606E1,1.039354706E1,-9.696813226E-1,1.431776285E0
1.469462736E1,1.045579815E1,-9.265843630E-1,1.472478986E0
1.469662866E1,1.047255802E1,-9.050358534E-1,1.522758722E0
1.469863002E1,1.059945488E1,-8.667274714E-1,1.635289669E0
1.470063135E1,1.071198559E1,-8.044763207E-1,1.788523316E0
1.470263265E1,1.072395706E1,-7.422251701E-1,1.845985889E0
1.470463389E1,1.072395706E1,-6.177229285E-1,1.948939681E0
1.470663549E1,1.078141975E1,-4.956148863E-1,2.018373728E0
1.470863709E1,1.079339123E1,-4.309694767E-1,2.027950764E0
1.471063815E1,1.084367085E1,-2.873129845E-1,2.039922237E0
1.471263949E1,1.089395046E1,-1.388679445E-1,2.027950764E0
1.471464085E1,1.096817303E1,-6.943397224E-2,1.980065227E0
1.471664225E1,1.102324104E1,5.027977005E-2,2.001613855E0
1.471864342E1,1.105436707E1,1.508393139E-1,2.001613855E0
1.472064475E1,1.110225201E1,3.016786277E-1,2.015979290E0
1.472264615E1,1.118605232E1,4.884320498E-1,2.025556564E0
1.472464748E1,1.121717739E1,5.889915824E-1,2.013585091E0
1.472664878E1,1.128661156E1,7.374366522E-1,2.013585091E0
1.472865015E1,1.136801720E1,8.739103079E-1,2.032739401E0
1.473065145E1,1.140871906E1,9.313728809E-1,2.037527800E0
1.473265312E1,1.150927925E1,1.055875182E0,2.056682110E0
1.473465455E1,1.160265541E1,1.170800328E0,2.099778891E0
1.473665592E1,1.163856983E1,1.206714511E0,2.138087511E0
1.473865728E1,1.172476387E1,1.240234375E0,2.205127001E0
1.474065865E1,1.177743816E1,1.254600048E0,2.264983892E0
1.474266001E1,1.187799740E1,1.237840056E0,2.348783493E0
1.474466135E1,1.194982529E1,1.180377483E0,2.444554567E0
1.474666271E1,1.199052811E1,1.113337755E0,2.485257149E0
1.474866401E1,1.204559612E1,9.864411950E-1,2.561874151E0
1.475066538E1,1.212939644E1,8.475732803E-1,2.655250788E0
1.475266674E1,1.217728138E1,7.637736797E-1,2.688770533E0
1.475466811E1,1.226108170E1,5.770202279E-1,2.777358770E0
1.475666948E1,1.236164093E1,3.974496126E-1,2.913832426E0
1.475867081E1,1.239755535E1,3.112557232E-1,3.016786337E0
1.476067211E1,1.247656631E1,1.532335877E-1,3.150865555E0
1.476267351E1,1.250290298E1,7.901106775E-2,3.167625666E0
1.476467498E1,1.256515408E1,-1.101366431E-1,3.203539610E0
1.476667604E1,1.263698196E1,-3.160442710E-1,3.280156374E0
1.476868391E1,1.272317600E1,-5.291347504E-1,3.404658794E0
1.477068557E1,1.277585030E1,-6.273000240E-1,3.555498123E0
1.477268687E1,1.289316940E1,-7.589851022E-1,3.893090725E0
1.477468824E1,1.293866062E1,-8.451790214E-1,4.051113129E0
1.477668957E1,1.308710575E1,-1.048692346E0,4.252232075E0
1.477869107E1,1.326907063E1,-1.336005330E0,4.221106529E0
1.478069244E1,1.338639069E1,-1.496421814E0,4.072661400E0
1.478269377E1,1.371440601E1,-1.872322917E0,3.560286522E0
1.478469510E1,1.420283794E1,-2.274561167E0,3.277762175E0
1.478669650E1,1.447578526E1,-2.439765930E0,2.767781734E0
1.478869784E1,1.495942879E1,-2.700742006E0,2.197944164E0
1.479069920E1,1.521561623E1,-2.808484316E0,1.965699673E0
1.479270054E1,1.562982559E1,-2.858764172E0,1.522758722E0
1.479470177E1,1.587643623E1,-2.846792698E0,1.199531674E0
1.479670310E1,1.598178482E1,-2.786935806E0,1.106154919E0
1.479870444E1,1.601291084E1,-2.667222023E0,1.113337755E0
1.480070574E1,1.598417854E1,-2.511594296E0,1.240234375E0
1.480270707E1,1.598178482E1,-2.437371731E0,1.345582485E0
1.480470840E1,1.596981335E1,-2.360754967E0,1.592192769E0
1.480670973E1,1.580460835E1,-2.351177931E0,2.006402254E0
1.480871110E1,1.572799110E1,-2.260195494E0,1.903448462E0
1.481071247E1,1.579503059E1,-1.924996972E0,1.106154919E0
1.481271380E1,1.582615662E1,-1.764580488E0,5.123748183E-1
1.481471513E1,1.574475098E1,-1.472478986E0,-5.458946824E-1
1.481671623E1,1.521322250E1,-1.170800328E0,-1.719089270E0
1.481871730E1,1.521322250E1,-1.170800328E0,-1.719089270E0
1.482071840E1,1.521322250E1,-1.170800328E0,-1.719089270E0
1.482271973E1,1.478943539E1,-1.082212210E0,-1.654443860E0
1.482472106E1,1.455000782E1,-9.984126091E-1,-1.585009933E0
1.482672243E1,1.399214172E1,-8.260248303E-1,-1.594586968E0
1.483071860E1,1.331935120E1,-6.009629965E-1,-1.505998850E0
1.483271996E1,1.297936344E1,-4.668835998E-1,-1.446141958E0
1.483472130E1,1.287401581E1,-3.351984620E-1,-1.422199249E0
1.483672263E1,1.276866722E1,-2.849186957E-1,-1.336005330E0
1.483872396E1,1.282373619E1,-1.819648892E-1,-1.266571403E0
1.484072529E1,1.286683273E1,-1.340793967E-1,-1.211503029E0
1.484272659E1,1.291950703E1,-7.422251999E-2,-1.022355318E0
1.484472793E1,1.297696972E1,-1.915419847E-2,-7.925049663E-1
1.484672923E1,1.301288319E1,-9.577099234E-3,-6.560313106E-1
1.484873053E1,1.305837440E1,3.591412306E-2,-4.573064744E-1
1.485073186E1,1.310386562E1,1.675992459E-2,-2.705530524E-1
1.485273319E1,1.313020325E1,2.154847234E-2,-9.816526622E-2
1.485473453E1,1.315175152E1,2.394274808E-3,-3.351984918E-2
1.485673586E1,1.314935684E1,-2.873129770E-2,1.173194647E-1
1.485873719E1,1.313020325E1,-6.703969836E-2,1.556278616E-1
1.486073826E1,1.305837440E1,-1.268965602E-1,2.513988614E-1
1.486273959E1,1.303203773E1,-1.604164094E-1,2.873129845E-1
1.486474069E1,1.293626690E1,-2.585816681E-1,3.256213665E-1
1.486674839E1,1.275669575E1,-3.782954216E-1,3.567469418E-1
1.486874946E1,1.264655972E1,-4.309694767E-1,3.806896806E-1
1.487075116E1,1.241431522E1,-5.698373914E-1,4.189980924E-1
1.487275246E1,1.213179016E1,-7.134938836E-1,4.333637357E-1
1.487475352E1,1.199292278E1,-7.853221297E-1,4.453351200E-1
1.487675512E1,1.169363785E1,-9.601042271E-1,4.597007632E-1
1.487875672E1,1.138717079E1,-1.125309110E0,4.764606953E-1
1.488075836E1,1.124112034E1,-1.194743156E0,4.644893110E-1
1.488275966E1,1.090831566E1,-1.324033976E0,4.070267081E-1
1.488476099E1,1.076226521E1,-1.448536277E0,3.830839694E-1
1.488676232E1,1.046776962E1,-1.486844659E0,2.944957912E-1
1.488876369E1,1.019003391E1,-1.553884387E0,1.364736706E-1
1.489076502E1,1.005595398E1,-1.570644259E0,8.379961550E-2
1.489276635E1,9.785401344E0,-1.630501151E0,-4.070267081E-2
1.489476769E1,9.548367500E0,-1.668809533E0,-2.298503816E-1
1.489676905E1,9.452596664E0,-1.666415215E0,-3.471698463E-1
1.489877042E1,9.277814865E0,-1.659232497E0,-5.865973234E-1
1.490077175E1,9.105426788E0,-1.671203852E0,-8.667274714E-1
1.490277315E1,9.019232750E0,-1.678386688E0,-1.017566800E0
1.490477705E1,8.818114281E0,-1.723877907E0,-1.290514112E0
1.490677838E1,8.648120880E0,-1.798100352E0,-1.388679385E0
1.490877948E1,8.588263512E0,-1.857957244E0,-1.623318315E0
1.491078085E1,8.494887352E0,-1.980065227E0,-1.826831698E0
1.491278218E1,8.367990494E0,-2.102173328E0,-1.953728199E0
1.491478358E1,8.296162605E0,-2.162030220E0,-1.994430900E0
1.491678495E1,8.152505875E0,-2.312869549E0,-2.066259146E0
1.491878628E1,8.073494911E0,-2.377514839E0,-2.090201855E0
1.492078795E1,7.958569527E0,-2.537931204E0,-2.090201855E0
1.492278932E1,7.937020779E0,-2.679193497E0,-2.054287672E0
1.492479092E1,7.939415455E0,-2.765387297E0,-2.042316437E0
1.492878751E1,8.016032219E0,-3.000026226E0,-1.951334000E0
1.493078848E1,8.054340363E0,-3.047911882E0,-1.924996972E0
1.493278988E1,8.104619980E0,-3.117345810E0,-1.829225898E0
1.493479151E1,8.133351326E0,-3.122134447E0,-1.778946161E0
1.493679285E1,8.197997093E0,-3.138894320E0,-1.632895470E0
1.493879421E1,8.279402733E0,-3.141288519E0,-1.532335877E0
1.494079554E1,8.339259148E0,-3.112557173E0,-1.477267504E0
1.494279691E1,8.504464149E0,-3.059883118E0,-1.393467903E0
1.494479828E1,8.684034348E0,-2.956929445E0,-1.309668303E0
1.494679958E1,8.796566010E0,-2.880312681E0,-1.273754239E0
1.494880088E1,9.043175697E0,-2.695953369E0,-1.166011810E0
1.495080334E1,9.330489159E0,-2.506805658E0,-1.127703428E0
1.495280471E1,9.469356537E0,-2.408640385E0,-1.139674783E0
1.495480604E1,9.699207306E0,-2.150058746E0,-1.070240855E0
1.495680734E1,9.854835510E0,-1.932179809E0,-1.003201127E0
1.495880868E1,9.900326729E0,-1.826831698E0,-8.140534163E-1
1.496081001E1,1.010144520E1,-1.661626697E0,-6.009629965E-1
1.496281131E1,1.020200539E1,-1.589798450E0,-4.549122155E-1
1.496681147E1,1.085803604E1,-1.113337755E0,-6.416656375E-1
1.496881311E1,1.105915546E1,-9.672870040E-1,-7.398309112E-1
1.497081444E1,1.140393066E1,-6.320885420E-1,-9.577099085E-1
1.497281644E1,1.163617516E1,-2.992843390E-1,-1.142069101E0
1.497481747E1,1.171279240E1,-1.556278616E-1,-1.201925993E0
1.497681881E1,1.172715759E1,4.309694469E-2,-1.185166001E0
1.497882021E1,1.175828362E1,1.340793967E-1,-1.046298146E0
1.498082154E1,1.179898643E1,1.795706153E-1,-9.457385540E-1
1.498282284E1,1.188039207E1,2.106961906E-1,-7.709565163E-1
1.498482420E1,1.191870022E1,2.202732861E-1,-7.087053657E-1
1.498682554E1,1.200010490E1,2.681587934E-1,-5.578660369E-1
1.498882687E1,1.205277920E1,2.921015322E-1,-4.189980924E-1
1.499082824E1,1.209827042E1,3.423812985E-1,-3.735068738E-1
1.499282954E1,1.222277260E1,4.094209969E-1,-3.112557232E-1
1.499483087E1,1.230657291E1,4.429408312E-1,-2.897072434E-1
1.499683284E1,1.234488106E1,4.525179267E-1,-2.681587934E-1
1.499883417E1,1.240713215E1,4.525179267E-1,-2.537931204E-1
1.500083547E1,1.240713215E1,4.549122155E-1,-2.418217510E-1
1.500283684E1,1.238318920E1,4.525179267E-1,-2.394274771E-1
1.500483887E1,1.233051491E1,4.189980924E-1,-2.274561077E-1
1.500684023E1,1.230417824E1,3.878725171E-1,-2.250618339E-1
1.500884163E1,1.224911022E1,3.854782581E-1,-2.490045726E-1
1.501084187E1,1.218685913E1,3.232271075E-1,-2.490045726E-1
1.501284320E1,1.214136791E1,3.040728867E-1,-2.442160249E-1
1.501484453E1,1.206235695E1,2.681587934E-1,-2.753416002E-1
1.501684587E1,1.195461369E1,2.178790122E-1,-2.944957912E-1
1.501884717E1,1.189954567E1,2.035133541E-1,-3.184385598E-1
1.502084853E1,1.174631214E1,1.484450400E-1,-3.208328187E-1
1.502284990E1,1.154758739E1,1.364736706E-1,-2.633702159E-1
1.502485123E1,1.145181656E1,1.125309169E-1,-2.561874092E-1
1.502685260E1,1.122196579E1,1.197137386E-1,-2.154847383E-1
1.502885390E1,1.097535610E1,9.098244458E-2,-2.370332032E-1
1.503085523E1,1.084845924E1,8.140534163E-2,-2.825244367E-1
1.503285593E1,1.054678059E1,5.027977005E-2,-3.399870098E-1
1.503485756E1,1.022834206E1,2.394274808E-3,-3.639297783E-1
1.503685890E1,1.006313705E1,1.915419847E-2,-3.615354896E-1
1.503886023E1,9.723150253E0,1.436564885E-2,-3.447755575E-1
1.504086156E1,9.555550575E0,1.915419847E-2,-3.184385598E-1
1.504286293E1,9.217958450E0,3.351984918E-2,-2.537931204E-1
1.504486426E1,8.887548447E0,3.351984918E-2,-2.059076279E-1
1.504686563E1,8.710371971E0,2.154847234E-2,-1.412622184E-1
1.504886699E1,8.427846909E0,5.506832153E-2,-1.101366431E-1
1.505086829E1,8.111803055E0,6.225114316E-2,-1.556278616E-1
1.505286966E1,7.977723598E0,6.225114316E-2,-1.652049571E-1
1.505487099E1,7.714353561E0,5.027977005E-2,-1.316851079E-1
1.505687169E1,7.601822376E0,5.506832153E-2,-1.101366431E-1
1.505887302E1,7.367183685E0,8.140534163E-2,-7.901106775E-2
1.506087443E1,7.149304390E0,7.901106775E-2,-4.309694469E-2
1.506287573E1,7.058321953E0,9.816526622E-2,-3.591412306E-2
1.506487636E1,6.861991405E0,1.245022863E-1,-1.436564885E-2
1.506687772E1,6.682421207E0,1.101366431E-1,8.140534163E-2
1.506887876E1,6.596227169E0,1.149251908E-1,1.268965602E-1
1.507088006E1,6.421444893E0,1.149251908E-1,2.394274771E-1
1.507288142E1,6.229903221E0,1.412622184E-1,3.136500120E-1
1.507488279E1,6.134131908E0,1.508393139E-1,3.447755575E-1
1.507688512E1,5.992869854E0,1.867534369E-1,3.782954216E-1
1.507888652E1,5.846818924E0,2.370332032E-1,3.591412306E-1
1.508088786E1,5.755836487E0,2.274561077E-1,3.471698463E-1
1.508288919E1,5.628940105E0,2.083019018E-1,3.375927508E-1
1.508489055E1,5.561900616E0,2.202732861E-1,3.184385598E-1
1.508689189E1,5.466129303E0,2.394274771E-1,2.777358890E-1
1.508889325E1,5.420638084E0,2.466102988E-1,2.394274771E-1
1.509089462E1,5.370358467E0,2.657645047E-1,2.011190802E-1
1.509289595E1,5.327261448E0,2.633702159E-1,1.077423692E-1
1.509489728E1,5.303318501E0,2.657645047E-1,5.267404765E-2
1.509689865E1,5.284164429E0,2.537931204E-1,4.788549617E-2
1.509889998E1,5.305713177E0,2.442160249E-1,6.943397224E-2
1.510090132E1,5.291347504E0,2.083019018E-1,9.577099234E-2
1.510290268E1,5.296135902E0,2.059076279E-1,1.197137386E-1
1.510490398E1,5.322473049E0,2.083019018E-1,1.436564922E-1
1.510690605E1,5.363175392E0,1.987248063E-1,1.652049571E-1
1.510890735E1,5.418243885E0,1.628106833E-1,2.106961906E-1
1.511090868E1,5.468523502E0,1.460507661E-1,2.154847383E-1
1.511291005E1,5.497254848E0,1.388679445E-1,2.298503816E-1
1.511491141E1,5.552323341E0,9.816526622E-2,2.681587934E-1
1.511691278E1,5.590631485E0,6.225114316E-2,3.040728867E-1
1.511891415E1,5.607391834E0,4.549122229E-2,3.160442710E-1
1.512091545E1,5.652883053E0,-1.915419847E-2,3.567469418E-1
1.512291678E1,5.688796997E0,-5.985686928E-2,3.878725171E-1
1.512491788E1,5.707951069E0,-8.379961550E-2,4.094209969E-1
1.512692444E1,5.753442287E0,-1.101366431E-1,4.429408312E-1
1.512892605E1,5.801327705E0,-1.580221355E-1,4.716721475E-1
1.513092728E1,5.846818924E0,-1.675992310E-1,4.932205975E-1
1.513292861E1,5.894704342E0,-1.843591630E-1,5.195576549E-1
1.513492991E1,5.933012962E0,-2.011190802E-1,5.243461728E-1
1.513693044E1,5.992869854E0,-2.370332032E-1,5.578660369E-1
1.513893178E1,6.043149471E0,-2.849186957E-1,5.961744189E-1
1.514093308E1,6.047938347E0,-3.064671755E-1,6.225114465E-1
1.514293441E1,6.062304020E0,-3.208328187E-1,6.273000240E-1
1.514493571E1,6.122160912E0,-3.351984620E-1,6.656084061E-1
1.514693704E1,6.153286457E0,-3.304099143E-1,6.703969240E-1
1.514893841E1,6.198777676E0,-3.639297783E-1,7.087053657E-1
1.515093971E1,6.275394440E0,-3.735068738E-1,7.230709791E-1
1.515294108E1,6.344828129E0,-3.759011328E-1,7.446194887E-1
1.515494271E1,6.395108223E0,-3.711125851E-1,7.541965842E-1
1.515694404E1,6.392713547E0,-3.950553536E-1,7.589851022E-1
1.515894534E1,6.454965115E0,-4.237866402E-1,7.709565163E-1
1.516094671E1,6.505244732E0,-4.357580245E-1,7.948992252E-1
1.516294804E1,6.529187202E0,-4.525179267E-1,7.757450342E-1
1.516494941E1,6.567495823E0,-4.644893110E-1,7.901107073E-1
1.516695051E1,6.598621368E0,-4.668835998E-1,7.972934842E-1
1.516895187E1,6.620169640E0,-4.668835998E-1,7.996878028E-1
1.517095324E1,6.648900986E0,-4.740664065E-1,8.284190893E-1
1.517295457E1,6.723123550E0,-4.692778587E-1,8.260248303E-1
1.517495914E1,6.730306625E0,-4.836435020E-1,8.427847624E-1
1.517696120E1,6.787769318E0,-4.788549542E-1,8.188419938E-1
1.517896254E1,6.787769318E0,-4.525179267E-1,8.212362528E-1
1.518096390E1,6.816500187E0,-4.213923812E-1,8.164477348E-1
1.518296530E1,6.854808807E0,-3.902668059E-1,7.685621977E-1
1.518496690E1,6.893116951E0,-3.854782581E-1,7.829278708E-1
1.518896440E1,7.005648136E0,-3.591412306E-1,8.140534163E-1
1.519096587E1,7.034379482E0,-3.256213665E-1,8.284190893E-1
1.519296717E1,7.048745155E0,-3.184385598E-1,8.308133483E-1
1.519496857E1,7.096630573E0,-2.849186957E-1,8.379961848E-1
1.519696977E1,7.146910191E0,-2.873129845E-1,8.260248303E-1
1.519897180E1,7.199584484E0,-2.609759569E-1,8.164477348E-1
1.520097320E1,7.276201248E0,-2.633702159E-1,8.284190893E-1
1.520297457E1,7.307326794E0,-2.609759569E-1,8.403904438E-1
1.520497590E1,7.388731956E0,-2.657645047E-1,8.403904438E-1
1.520697727E1,7.422251701E0,-2.777358890E-1,8.499675393E-1
1.520897860E1,7.503657341E0,-2.825244367E-1,8.691217303E-1
1.521097997E1,7.599428177E0,-2.968900800E-1,8.786988258E-1
1.521298103E1,7.688016415E0,-2.944957912E-1,9.122186899E-1
1.521498226E1,7.752661705E0,-3.184385598E-1,9.313728809E-1
1.521698360E1,7.838855743E0,-3.471698463E-1,9.505270720E-1
1.521898500E1,7.881952763E0,-3.423812985E-1,9.768640995E-1
1.522098660E1,7.994483471E0,-3.639297783E-1,1.031932473E0
1.522298760E1,8.114197731E0,-3.663240373E-1,1.091789365E0
1.522498893E1,8.150111198E0,-3.615354896E-1,1.118126392E0
1.522698980E1,8.253065109E0,-3.519583941E-1,1.201925993E0
1.522899473E1,8.370385170E0,-3.735068738E-1,1.278542757E0
1.523099610E1,8.418270111E0,-3.591412306E-1,1.309668303E0
1.523299740E1,8.528407097E0,-3.543526828E-1,1.376708031E0
1.523699583E1,8.719948769E0,-3.304099143E-1,1.441353440E0
1.523899713E1,8.834874153E0,-3.208328187E-1,1.477267504E0
1.524099846E1,8.873182297E0,-3.112557232E-1,1.462901950E0
1.524299979E1,8.995290756E0,-3.016786277E-1,1.465296149E0
1.524500113E1,9.091061592E0,-2.897072434E-1,1.477267504E0
